Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","73.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","81.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","86.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","192","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","167","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","17.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","15.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","12.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","11.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","766","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","762","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","63.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","62.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","51.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","51.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","682","Arabie saoudite","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","433","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","682","Arabie saoudite","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","455","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","682","Arabie saoudite","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","35.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","682","Arabie saoudite","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","38.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","682","Arabie saoudite","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","28.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","682","Arabie saoudite","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","29.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","032","Argentine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","980","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","032","Argentine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","964","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","032","Argentine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","73.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","032","Argentine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","71.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","032","Argentine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","71.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","032","Argentine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","69.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","051","Arménie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","934","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","051","Arménie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","958","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","051","Arménie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","53.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","051","Arménie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","55.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","051","Arménie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","68.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","051","Arménie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","70.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1128","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1119","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","82.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","82.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","78.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","036","Australie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","77.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1197","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1198","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","67.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","66.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","95.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","040","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","96.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","599","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","612","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","34.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","35.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","43.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","44.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","724","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","720","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","60.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","58.91","E","Valeur estimée"
